doc_id,year,title,title_norm,abstract,abstract_norm,collection,authors,author_count,views,uri,url,match_text_norm
UEH/62967,2021,Giải pháp nâng cao sự hài lòng trong công việc của nhân viên Ngân hàng TMCP Công thương Việt Nam – Chi nhánh Bình Phước trong giai đoạn từ năm 2020 đến năm 2022,giai phap nang cao su hai long trong cong viec cua nhan vien ngan hang tmcp cong thuong viet nam chi nhanh binh phuoc trong giai doan tu nam 2020 den nam 2022,"Nhân sự được xem là “nguyên khí” của các ngân hàng, là nguồn tài nguyên đem lại lợi ích cạnh tranh tốt nhất cho các ngân hàng. Đối thủ cạnh tranh có thể sao chép được các chiến lược, phương thức kinh doanh, sản phẩm và dịch vụ nhưng nhân tài thì không thể sao chép được. Vì vậy, việc phát triển nguồn nhân lực, phát huy sự nỗ lực của nhân viên, giữ chân được nhân viên giỏi và thu hút được nguồn nhân lực chất lượng cao là mục tiêu hàng đầu đối với bất kỳ ngân hàng nào. Trong môi trường kinh doanh t",nhan su duoc xem la nguyen khi cua cac ngan hang la nguon tai nguyen dem lai loi ich canh tranh tot nhat cho cac ngan hang doi thu canh tranh co the sao chep duoc cac chien luoc phuong thuc kinh doanh san pham va dich vu nhung nhan tai thi khong the sao chep duoc vi vay viec phat trien nguon nhan luc phat huy su no luc cua nhan vien giu chan duoc nhan vien gioi va thu hut duoc nguon nhan luc chat luong cao la muc tieu hang dau doi voi bat ky ngan hang nao trong moi truong kinh doanh t,MASTER'S THESES,Nguyễn Thị Thu Thủy,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62967,https://digital.lib.ueh.edu.vn/handle/UEH/62967,giai phap nang cao su hai long trong cong viec cua nhan vien ngan hang tmcp cong thuong viet nam chi nhanh binh phuoc trong giai doan tu nam 2020 den nam 2022 nhan su duoc xem la nguyen khi cua cac ngan hang la nguon tai nguyen dem lai loi ich canh tranh tot nhat cho cac ngan hang doi thu canh tranh co the sao chep duoc cac chien luoc phuong thuc kinh doanh san pham va dich vu nhung nhan tai thi khong the sao chep duoc vi vay viec phat trien nguon nhan luc phat huy su no luc cua nhan vien giu chan duoc nhan vien gioi va thu hut duoc nguon nhan luc chat luong cao la muc tieu hang dau doi voi bat ky ngan hang nao trong moi truong kinh doanh t master s theses
UEH/62968,2021,Xây dựng chiến lược kinh doanh cho sản phẩm bếp ga “2 in 1” tại Công ty Cổ phần Thiết bị nhà bếp Vina (Namilux) đến năm 2025,xay dung chien luoc kinh doanh cho san pham bep ga 2 in 1 tai cong ty co phan thiet bi nha bep vina namilux den nam 2025,"Đề tài luận văn được thực hiện nhằm mục tiêu xây dựng chiến lược kinh doanh cho sản phẩm bếp ga “2 In 1” tại Công ty Cổ phần Thiết bị nhà bếp Vina (Namilux) đến năm 2025. Bài viết sử dụng phương pháp nghiên cứu chủ yếu là định tính bằng cách kết hợp kết quả phỏng vấn chuyên gia và phân tích các số liệu thứ cấp để xây dựng các ma trận EFE, IFE, CPM, SWOT, QSPM nhằm mục đích tìm kiếm chiến lược hấp dẫn nhất cho Namilux, giúp công ty có thể phát huy tối đa sức mạnh nội lực để tận dụng những cơ hội,",de tai luan van duoc thuc hien nham muc tieu xay dung chien luoc kinh doanh cho san pham bep ga 2 in 1 tai cong ty co phan thiet bi nha bep vina namilux den nam 2025 bai viet su dung phuong phap nghien cuu chu yeu la dinh tinh bang cach ket hop ket qua phong van chuyen gia va phan tich cac so lieu thu cap de xay dung cac ma tran efe ife cpm swot qspm nham muc dich tim kiem chien luoc hap dan nhat cho namilux giup cong ty co the phat huy toi da suc manh noi luc de tan dung nhung co hoi,MASTER'S THESES,Đặng Hoàng Hiếu,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62968,https://digital.lib.ueh.edu.vn/handle/UEH/62968,xay dung chien luoc kinh doanh cho san pham bep ga 2 in 1 tai cong ty co phan thiet bi nha bep vina namilux den nam 2025 de tai luan van duoc thuc hien nham muc tieu xay dung chien luoc kinh doanh cho san pham bep ga 2 in 1 tai cong ty co phan thiet bi nha bep vina namilux den nam 2025 bai viet su dung phuong phap nghien cuu chu yeu la dinh tinh bang cach ket hop ket qua phong van chuyen gia va phan tich cac so lieu thu cap de xay dung cac ma tran efe ife cpm swot qspm nham muc dich tim kiem chien luoc hap dan nhat cho namilux giup cong ty co the phat huy toi da suc manh noi luc de tan dung nhung co hoi master s theses
UEH/62969,2021,The impact of employer attractiveness on employee retention in Vietnamese enterprises,the impact of employer attractiveness on employee retention in vietnamese enterprises,"This study aims to test the model of the impact of employer attractiveness on employee retention in Vietnamese enterprises. Using quantitative research method to evaluate model and research hypotheses, with Partial Least Squares Structural Equation Modeling (PLS-SEM) techniques on a sample size of 303 employees in Ho Chi Minh City. Research results show that employer attractiveness (EA) has a direct impact and through organizational commitment, psychological contract, job satisfaction affects em",this study aims to test the model of the impact of employer attractiveness on employee retention in vietnamese enterprises using quantitative research method to evaluate model and research hypotheses with partial least squares structural equation modeling pls sem techniques on a sample size of 303 employees in ho chi minh city research results show that employer attractiveness ea has a direct impact and through organizational commitment psychological contract job satisfaction affects em,MASTER'S THESES,Luu Minh Vung,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62969,https://digital.lib.ueh.edu.vn/handle/UEH/62969,the impact of employer attractiveness on employee retention in vietnamese enterprises this study aims to test the model of the impact of employer attractiveness on employee retention in vietnamese enterprises using quantitative research method to evaluate model and research hypotheses with partial least squares structural equation modeling pls sem techniques on a sample size of 303 employees in ho chi minh city research results show that employer attractiveness ea has a direct impact and through organizational commitment psychological contract job satisfaction affects em master s theses
UEH/62970,2021,Solutions to enhance employee's job satisfaction at The Asia Multimedia Company Limited,solutions to enhance employee s job satisfaction at the asia multimedia company limited,"In order to continue to promote the sustainable development of the company, the company needs to improve the quality of all resources, especially human resources. In addition, the company is facing some human resource problems. Realizing the urgency of the problem, the author decided to choose the subject “Solutions To Enhance Employee's Job Satisfaction At The Asia Multimedia Company Limited” with the desire to find the current problems of employee’s job satisfaction and have solutions to impro",in order to continue to promote the sustainable development of the company the company needs to improve the quality of all resources especially human resources in addition the company is facing some human resource problems realizing the urgency of the problem the author decided to choose the subject solutions to enhance employee s job satisfaction at the asia multimedia company limited with the desire to find the current problems of employee s job satisfaction and have solutions to impro,MASTER'S THESES,Van Duc Chi Vu,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62970,https://digital.lib.ueh.edu.vn/handle/UEH/62970,solutions to enhance employee s job satisfaction at the asia multimedia company limited in order to continue to promote the sustainable development of the company the company needs to improve the quality of all resources especially human resources in addition the company is facing some human resource problems realizing the urgency of the problem the author decided to choose the subject solutions to enhance employee s job satisfaction at the asia multimedia company limited with the desire to find the current problems of employee s job satisfaction and have solutions to impro master s theses
UEH/62971,2021,Giải pháp nâng cao động lực làm việc của người lao động thuộc Trung tâm khai thác Tân Sơn Nhất – Tổng Công ty Hàng không Việt Nam giai đoạn 2022 - 2025,giai phap nang cao dong luc lam viec cua nguoi lao dong thuoc trung tam khai thac tan son nhat tong cong ty hang khong viet nam giai doan 2022 2025,"Động lực làm việc đóng vai trò hết sức quan trọng đối với hiệu quả công việc và khả năng cạnh tranh của một tổ chức. Ảnh hưởng của dịch Covid 19 từ đầu năm 2020 tới nay, động lực làm việc của NLĐ tại TOC có nhiều dấu hiệu suy giảm. Trước những khó khăn “chưa từng có” đối với ngành Hàng không do ảnh hưởng bởi đại dịch Covid 19 gây ra. VNA với hàng loạt các chính sách nhằm “thắt lưng buộc bụng” để đối phó với đại dịch bước đầu được NLĐ đồng tình và ủng hộ. Tuy nhiên do thời gian ảnh hưởng bởi dịch",dong luc lam viec dong vai tro het suc quan trong doi voi hieu qua cong viec va kha nang canh tranh cua mot to chuc anh huong cua dich covid 19 tu dau nam 2020 toi nay dong luc lam viec cua nld tai toc co nhieu dau hieu suy giam truoc nhung kho khan chua tung co doi voi nganh hang khong do anh huong boi dai dich covid 19 gay ra vna voi hang loat cac chinh sach nham that lung buoc bung de doi pho voi dai dich buoc dau duoc nld dong tinh va ung ho tuy nhien do thoi gian anh huong boi dich,MASTER'S THESES,Nguyễn Thị Hương Giang,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62971,https://digital.lib.ueh.edu.vn/handle/UEH/62971,giai phap nang cao dong luc lam viec cua nguoi lao dong thuoc trung tam khai thac tan son nhat tong cong ty hang khong viet nam giai doan 2022 2025 dong luc lam viec dong vai tro het suc quan trong doi voi hieu qua cong viec va kha nang canh tranh cua mot to chuc anh huong cua dich covid 19 tu dau nam 2020 toi nay dong luc lam viec cua nld tai toc co nhieu dau hieu suy giam truoc nhung kho khan chua tung co doi voi nganh hang khong do anh huong boi dai dich covid 19 gay ra vna voi hang loat cac chinh sach nham that lung buoc bung de doi pho voi dai dich buoc dau duoc nld dong tinh va ung ho tuy nhien do thoi gian anh huong boi dich master s theses
UEH/62972,2021,"Ảnh hưởng của phong cách lãnh đạo chuyển đổi, sự gắn kết công việc và tình trạng hạnh phúc đến kết quả công việc của nhân viên: Nghiên cứu trường hợp ngành sản xuất vật liệu xây dựng khu vực miền Nam",anh huong cua phong cach lanh dao chuyen doi su gan ket cong viec va tinh trang hanh phuc den ket qua cong viec cua nhan vien nghien cuu truong hop nganh san xuat vat lieu xay dung khu vuc mien nam,"Đề tài nghiên cứu được thực hiện nhằm đạt được ba mục tiêu cụ thể như sau. Đầu tiên, nghiên cứu mối quan hệ giữa phong cách lãnh đạo chuyển đổi, sự gắn kết công việc, tình trạng hạnh phúc và kết quả công việc của nhân viên ngành sản xuất VLXD khu vực miền Nam. Thứ hai, nghiên cứu mức độ tác động giữa phong cách lãnh đạo chuyển đổi, sự gắn kết công việc, tình trạng hạnh phúc tới kết quả công việc của nhân viên ngành sản xuất VLXD khu vực miền Nam. Cuối cùng, đưa ra những hàm ý quản trị nhằm nâng",de tai nghien cuu duoc thuc hien nham dat duoc ba muc tieu cu the nhu sau dau tien nghien cuu moi quan he giua phong cach lanh dao chuyen doi su gan ket cong viec tinh trang hanh phuc va ket qua cong viec cua nhan vien nganh san xuat vlxd khu vuc mien nam thu hai nghien cuu muc do tac dong giua phong cach lanh dao chuyen doi su gan ket cong viec tinh trang hanh phuc toi ket qua cong viec cua nhan vien nganh san xuat vlxd khu vuc mien nam cuoi cung dua ra nhung ham y quan tri nham nang,MASTER'S THESES,Trần Vũ Ngọc Hảo,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62972,https://digital.lib.ueh.edu.vn/handle/UEH/62972,anh huong cua phong cach lanh dao chuyen doi su gan ket cong viec va tinh trang hanh phuc den ket qua cong viec cua nhan vien nghien cuu truong hop nganh san xuat vat lieu xay dung khu vuc mien nam de tai nghien cuu duoc thuc hien nham dat duoc ba muc tieu cu the nhu sau dau tien nghien cuu moi quan he giua phong cach lanh dao chuyen doi su gan ket cong viec tinh trang hanh phuc va ket qua cong viec cua nhan vien nganh san xuat vlxd khu vuc mien nam thu hai nghien cuu muc do tac dong giua phong cach lanh dao chuyen doi su gan ket cong viec tinh trang hanh phuc toi ket qua cong viec cua nhan vien nganh san xuat vlxd khu vuc mien nam cuoi cung dua ra nhung ham y quan tri nham nang master s theses
UEH/62974,2021,Sự thuận cả hai tay về bán hàng và dịch vụ của nhân viên kinh doanh trong ngành dược phẩm B2B,su thuan ca hai tay ve ban hang va dich vu cua nhan vien kinh doanh trong nganh duoc pham b2b,"Với kỳ vọng tăng trưởng mạnh cùng với nhu cầu ngày càng tăng của khách hàng khiến các công ty phải đưa ra những quyết định khó khăn về cách họ bán hàng và phục vụ khách hàng. Nhiều công ty áp dụng cách kết hợp các vai trò với chỉ một người phụ trách, giao trách nhiệm cho nhân viên bán hàng trong việc chịu trách nhiệm cả bán hàng và dịch vụ với khách hàng. Đặc biệt hơn nữa khi sự quan tâm đến các mức độ vi mô (cấp độ cá nhân) của sự thuận cả hai tay của tổ chức đã tăng lên, và số lượng các bài bá",voi ky vong tang truong manh cung voi nhu cau ngay cang tang cua khach hang khien cac cong ty phai dua ra nhung quyet dinh kho khan ve cach ho ban hang va phuc vu khach hang nhieu cong ty ap dung cach ket hop cac vai tro voi chi mot nguoi phu trach giao trach nhiem cho nhan vien ban hang trong viec chiu trach nhiem ca ban hang va dich vu voi khach hang dac biet hon nua khi su quan tam den cac muc do vi mo cap do ca nhan cua su thuan ca hai tay cua to chuc da tang len va so luong cac bai ba,MASTER'S THESES,Võ Thanh Hải,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62974,https://digital.lib.ueh.edu.vn/handle/UEH/62974,su thuan ca hai tay ve ban hang va dich vu cua nhan vien kinh doanh trong nganh duoc pham b2b voi ky vong tang truong manh cung voi nhu cau ngay cang tang cua khach hang khien cac cong ty phai dua ra nhung quyet dinh kho khan ve cach ho ban hang va phuc vu khach hang nhieu cong ty ap dung cach ket hop cac vai tro voi chi mot nguoi phu trach giao trach nhiem cho nhan vien ban hang trong viec chiu trach nhiem ca ban hang va dich vu voi khach hang dac biet hon nua khi su quan tam den cac muc do vi mo cap do ca nhan cua su thuan ca hai tay cua to chuc da tang len va so luong cac bai ba master s theses
UEH/62975,2021,Hoàn thiện hệ thống quản lý chất lượng tích hợp tại Công ty Cổ phần Mỹ phẩm Sài Gòn (SCC),hoan thien he thong quan ly chat luong tich hop tai cong ty co phan my pham sai gon scc,"Nhằm nâng cao chất lượng sản phẩm và uy tín thương hiệu, các doanh nghiệp hiện nay đã áp dụng đồng thời nhiều hệ thống quản lý chất lượng tích hợp. Điều này đã gây ra một số khó khăn nhất định trong việc áp dụng và thực hiện các yêu cầu của từng hệ thống quản lý. Chính vì thế mà xu hướng tích hợp các hệ thống quản lý chất lượng đang dần phổ biến tại các doanh nghiệp tại Việt Nam và Công ty Cổ phần Mỹ phẩm Sài Gòn (SCC) cũng không nằm ngoài xu hướng ấy. Trong phạm vi của luận văn này, tác giả thự",nham nang cao chat luong san pham va uy tin thuong hieu cac doanh nghiep hien nay da ap dung dong thoi nhieu he thong quan ly chat luong tich hop dieu nay da gay ra mot so kho khan nhat dinh trong viec ap dung va thuc hien cac yeu cau cua tung he thong quan ly chinh vi the ma xu huong tich hop cac he thong quan ly chat luong dang dan pho bien tai cac doanh nghiep tai viet nam va cong ty co phan my pham sai gon scc cung khong nam ngoai xu huong ay trong pham vi cua luan van nay tac gia thu,MASTER'S THESES,Nguyễn Thị Tố Anh,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62975,https://digital.lib.ueh.edu.vn/handle/UEH/62975,hoan thien he thong quan ly chat luong tich hop tai cong ty co phan my pham sai gon scc nham nang cao chat luong san pham va uy tin thuong hieu cac doanh nghiep hien nay da ap dung dong thoi nhieu he thong quan ly chat luong tich hop dieu nay da gay ra mot so kho khan nhat dinh trong viec ap dung va thuc hien cac yeu cau cua tung he thong quan ly chinh vi the ma xu huong tich hop cac he thong quan ly chat luong dang dan pho bien tai cac doanh nghiep tai viet nam va cong ty co phan my pham sai gon scc cung khong nam ngoai xu huong ay trong pham vi cua luan van nay tac gia thu master s theses
UEH/62977,2021,"Nghiên cứu ứng dụng thống kê không gian phân tích vai trò của vốn con người đối với quy mô kinh tế các tỉnh, thành Việt Nam",nghien cuu ung dung thong ke khong gian phan tich vai tro cua von con nguoi doi voi quy mo kinh te cac tinh thanh viet nam,"Vai trò của vốn con người đối với quy mô kinh tế và tăng trưởng kinh tế từ lâu đã được nhiều nhà kinh tế quan tâm. Các tác giả gồm Schultz (1961), Lucas (1988), Romer (1990), Mankiw et al (1992) đã đưa yếu tố vốn con người vào mô hình tăng trưởng và đã chứng minh được ảnh hưởng của nó đối với tăng trưởng kinh tế. Tác động của vốn con người đến quy mô kinh tế hay tăng trưởng kinh tế cũng được tìm thấy ở nhiều nghiên cứu thực nghiệm trong và ngoài nước. Bằng phương pháp hồi quy dữ liệu chéo hay dữ",vai tro cua von con nguoi doi voi quy mo kinh te va tang truong kinh te tu lau da duoc nhieu nha kinh te quan tam cac tac gia gom schultz 1961 lucas 1988 romer 1990 mankiw et al 1992 da dua yeu to von con nguoi vao mo hinh tang truong va da chung minh duoc anh huong cua no doi voi tang truong kinh te tac dong cua von con nguoi den quy mo kinh te hay tang truong kinh te cung duoc tim thay o nhieu nghien cuu thuc nghiem trong va ngoai nuoc bang phuong phap hoi quy du lieu cheo hay du,DISSERTATIONS,Lê Trung Kiên,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62977,https://digital.lib.ueh.edu.vn/handle/UEH/62977,nghien cuu ung dung thong ke khong gian phan tich vai tro cua von con nguoi doi voi quy mo kinh te cac tinh thanh viet nam vai tro cua von con nguoi doi voi quy mo kinh te va tang truong kinh te tu lau da duoc nhieu nha kinh te quan tam cac tac gia gom schultz 1961 lucas 1988 romer 1990 mankiw et al 1992 da dua yeu to von con nguoi vao mo hinh tang truong va da chung minh duoc anh huong cua no doi voi tang truong kinh te tac dong cua von con nguoi den quy mo kinh te hay tang truong kinh te cung duoc tim thay o nhieu nghien cuu thuc nghiem trong va ngoai nuoc bang phuong phap hoi quy du lieu cheo hay du dissertations
UEH/62978,2021,"Mối quan hệ giữa hỗ trợ xuất khẩu của chính phủ, nhận thức động cơ xuất khẩu, nhận thức rào cản xuất khẩu và kết quả hoạt động xuất khẩu nông sản của các doanh nghiệp nhỏ và vừa tại Việt Nam sang thị trường Asean+3",moi quan he giua ho tro xuat khau cua chinh phu nhan thuc dong co xuat khau nhan thuc rao can xuat khau va ket qua hoat dong xuat khau nong san cua cac doanh nghiep nho va vua tai viet nam sang thi truong asean 3,"Đẩy mạnh xuất khẩu sang thị trường ASEAN+3 cho nông sản là phù hợp với nguồn lực của doanh nghiệp nhỏ và vừa (DNNVV) thường xuất khẩu sang thị trường gần và góp phần tạo công ăn việc làm, giảm cán cân thương mại thâm hụt với nhóm thị trường này... Bên cạnh đó, những nghiên cứu trước đây chưa kiểm định đồng thời mối quan hệ giữa hỗ trợ xuất khẩu của Chính phủ, nhận thức động cơ xuất khẩu, nhận thức rào cản xuất khẩu và kết quả hoạt động xuất khẩu, đặc biệt là mối quan hệ gián tiếp giữa hỗ trợ xuấ",day manh xuat khau sang thi truong asean 3 cho nong san la phu hop voi nguon luc cua doanh nghiep nho va vua dnnvv thuong xuat khau sang thi truong gan va gop phan tao cong an viec lam giam can can thuong mai tham hut voi nhom thi truong nay ben canh do nhung nghien cuu truoc day chua kiem dinh dong thoi moi quan he giua ho tro xuat khau cua chinh phu nhan thuc dong co xuat khau nhan thuc rao can xuat khau va ket qua hoat dong xuat khau dac biet la moi quan he gian tiep giua ho tro xua,DISSERTATIONS,Mai Xuân Đào,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62978,https://digital.lib.ueh.edu.vn/handle/UEH/62978,moi quan he giua ho tro xuat khau cua chinh phu nhan thuc dong co xuat khau nhan thuc rao can xuat khau va ket qua hoat dong xuat khau nong san cua cac doanh nghiep nho va vua tai viet nam sang thi truong asean 3 day manh xuat khau sang thi truong asean 3 cho nong san la phu hop voi nguon luc cua doanh nghiep nho va vua dnnvv thuong xuat khau sang thi truong gan va gop phan tao cong an viec lam giam can can thuong mai tham hut voi nhom thi truong nay ben canh do nhung nghien cuu truoc day chua kiem dinh dong thoi moi quan he giua ho tro xuat khau cua chinh phu nhan thuc dong co xuat khau nhan thuc rao can xuat khau va ket qua hoat dong xuat khau dac biet la moi quan he gian tiep giua ho tro xua dissertations
UEH/62979,2021,"Knowledge spillover, sectoral innovation and firm total factor productivity: The case of manufacturing industries in Vietnam",knowledge spillover sectoral innovation and firm total factor productivity the case of manufacturing industries in vietnam,"This study developed the framework of knowledge spillovers at sector level and investigated these spillover effects of research and development (R&D), foreign direct investment (FDI) and trade activities on sectoral innovation by Spatial Regression Models. Besides, the study examined the spillover effects of sectoral innovation and provincial human resources on firms’ TFP with 7,236 enterprises in 38 sectors of Vietnamese manufacturing industries, located in 62 provinces by CrossClassified Model",this study developed the framework of knowledge spillovers at sector level and investigated these spillover effects of research and development r d foreign direct investment fdi and trade activities on sectoral innovation by spatial regression models besides the study examined the spillover effects of sectoral innovation and provincial human resources on firms tfp with 7 236 enterprises in 38 sectors of vietnamese manufacturing industries located in 62 provinces by crossclassified model,DISSERTATIONS,Nguyen Thi Hoang Oanh,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62979,https://digital.lib.ueh.edu.vn/handle/UEH/62979,knowledge spillover sectoral innovation and firm total factor productivity the case of manufacturing industries in vietnam this study developed the framework of knowledge spillovers at sector level and investigated these spillover effects of research and development r d foreign direct investment fdi and trade activities on sectoral innovation by spatial regression models besides the study examined the spillover effects of sectoral innovation and provincial human resources on firms tfp with 7 236 enterprises in 38 sectors of vietnamese manufacturing industries located in 62 provinces by crossclassified model dissertations
UEH/62981,2021,Các yếu tố ảnh hưởng đến tăng trưởng tín dụng tại các ngân hàng thương mại cổ phần Việt Nam,cac yeu to anh huong den tang truong tin dung tai cac ngan hang thuong mai co phan viet nam,"Nghiên cứu đã trình bày được thực trạng tăng trưởng tín dụng tại các ngân hàng TMCP Việt Nam giai đoạn 2010-2020 và các yếu tố ảnh hưởng. Đồng thời xây dựng mô hình nghiên cứu nhằm kiểm định giả thuyết các yếu tố ảnh hưởng đến tăng trưởng tín dụng của 28 ngân hàng TMCP Việt Nam tiếp cận phương pháp hồi quy dữ liệu bảng (Panels data) với các mô hình Pooled OLS, FEM, REM và hồi quy GMM. Kết quả hồi quy GMM cho thấy tỷ suất sinh lời trên vốn chủ sở hữu (ROE), thanh khoản (LIQ) và tăng trưởng GDP ản",nghien cuu da trinh bay duoc thuc trang tang truong tin dung tai cac ngan hang tmcp viet nam giai doan 2010 2020 va cac yeu to anh huong dong thoi xay dung mo hinh nghien cuu nham kiem dinh gia thuyet cac yeu to anh huong den tang truong tin dung cua 28 ngan hang tmcp viet nam tiep can phuong phap hoi quy du lieu bang panels data voi cac mo hinh pooled ols fem rem va hoi quy gmm ket qua hoi quy gmm cho thay ty suat sinh loi tren von chu so huu roe thanh khoan liq va tang truong gdp an,MASTER'S THESES,Phạm Minh Quyết,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62981,https://digital.lib.ueh.edu.vn/handle/UEH/62981,cac yeu to anh huong den tang truong tin dung tai cac ngan hang thuong mai co phan viet nam nghien cuu da trinh bay duoc thuc trang tang truong tin dung tai cac ngan hang tmcp viet nam giai doan 2010 2020 va cac yeu to anh huong dong thoi xay dung mo hinh nghien cuu nham kiem dinh gia thuyet cac yeu to anh huong den tang truong tin dung cua 28 ngan hang tmcp viet nam tiep can phuong phap hoi quy du lieu bang panels data voi cac mo hinh pooled ols fem rem va hoi quy gmm ket qua hoi quy gmm cho thay ty suat sinh loi tren von chu so huu roe thanh khoan liq va tang truong gdp an master s theses
UEH/62982,2021,Các yếu tố ảnh hưởng đến hành vi mua hàng ngẫu hứng trực tuyến của người tiêu dùng tại Thành phố Hồ Chí Minh,cac yeu to anh huong den hanh vi mua hang ngau hung truc tuyen cua nguoi tieu dung tai thanh pho ho chi minh,"Đề tài nghiên cứu “Các yếu tố ảnh hưởng đến hành vi mua hàng ngẫu hứng trực tuyến của người tiêu dùng tại Thành phố Hồ Chí Minh” được thực hiện nhằm kiểm định mô hình về tác động của các yếu tố ảnh hưởng đến hành vi mua hàng ngẫu hứng trực tuyến của người tiêu dùng ở Việt Nam dựa trên nghiên cứu của (Zhang và cộng sự, 2018). Phương pháp nghiên cứu định tính và phương pháp nghiên cứu định lượng được kết hợp trong bài nghiên cứu. Đề tài này sử dụng dữ liệu khảo sát 404 khách hàng tại Thành phố Hồ",de tai nghien cuu cac yeu to anh huong den hanh vi mua hang ngau hung truc tuyen cua nguoi tieu dung tai thanh pho ho chi minh duoc thuc hien nham kiem dinh mo hinh ve tac dong cua cac yeu to anh huong den hanh vi mua hang ngau hung truc tuyen cua nguoi tieu dung o viet nam dua tren nghien cuu cua zhang va cong su 2018 phuong phap nghien cuu dinh tinh va phuong phap nghien cuu dinh luong duoc ket hop trong bai nghien cuu de tai nay su dung du lieu khao sat 404 khach hang tai thanh pho ho,MASTER'S THESES,Trần Thị Trúc Diệp,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62982,https://digital.lib.ueh.edu.vn/handle/UEH/62982,cac yeu to anh huong den hanh vi mua hang ngau hung truc tuyen cua nguoi tieu dung tai thanh pho ho chi minh de tai nghien cuu cac yeu to anh huong den hanh vi mua hang ngau hung truc tuyen cua nguoi tieu dung tai thanh pho ho chi minh duoc thuc hien nham kiem dinh mo hinh ve tac dong cua cac yeu to anh huong den hanh vi mua hang ngau hung truc tuyen cua nguoi tieu dung o viet nam dua tren nghien cuu cua zhang va cong su 2018 phuong phap nghien cuu dinh tinh va phuong phap nghien cuu dinh luong duoc ket hop trong bai nghien cuu de tai nay su dung du lieu khao sat 404 khach hang tai thanh pho ho master s theses
UEH/62983,2021,Vai trò của vốn xã hội đối với chất lượng cuộc sống người cao tuổi tại Thành phố Hồ Chí Minh,vai tro cua von xa hoi doi voi chat luong cuoc song nguoi cao tuoi tai thanh pho ho chi minh,"Vốn xã hội là một nguồn lực quan trọng bên cạnh các nguồn lực khác. Rất nhiều nghiên cứu đã chứng minh rằng vốn xã hội giúp cải thiện đáng kể sức khỏe con người, một khía cạnh của chất lượng cuộc sống, đặc biệt là người cao tuổi, vì vốn xã hội bao gồm các yếu tố về mối quan hệ gia đình, mạng lưới xã hội, lòng tin, đây là yếu tố tác động đến cuộc sống hàng ngày và rất có ý nghĩa đối với người cao tuổi. Tuy nhiên, các nghiên cứu này không phân tích kỹ tác động đa khía cạnh và hình thức của vốn xã",von xa hoi la mot nguon luc quan trong ben canh cac nguon luc khac rat nhieu nghien cuu da chung minh rang von xa hoi giup cai thien dang ke suc khoe con nguoi mot khia canh cua chat luong cuoc song dac biet la nguoi cao tuoi vi von xa hoi bao gom cac yeu to ve moi quan he gia dinh mang luoi xa hoi long tin day la yeu to tac dong den cuoc song hang ngay va rat co y nghia doi voi nguoi cao tuoi tuy nhien cac nghien cuu nay khong phan tich ky tac dong da khia canh va hinh thuc cua von xa,MASTER'S THESES,Lê Thị Mộng Thu,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/62983,https://digital.lib.ueh.edu.vn/handle/UEH/62983,vai tro cua von xa hoi doi voi chat luong cuoc song nguoi cao tuoi tai thanh pho ho chi minh von xa hoi la mot nguon luc quan trong ben canh cac nguon luc khac rat nhieu nghien cuu da chung minh rang von xa hoi giup cai thien dang ke suc khoe con nguoi mot khia canh cua chat luong cuoc song dac biet la nguoi cao tuoi vi von xa hoi bao gom cac yeu to ve moi quan he gia dinh mang luoi xa hoi long tin day la yeu to tac dong den cuoc song hang ngay va rat co y nghia doi voi nguoi cao tuoi tuy nhien cac nghien cuu nay khong phan tich ky tac dong da khia canh va hinh thuc cua von xa master s theses
