student_token,student_hash,student_code_masked,student_name_initials,gender,major,major_norm,cohort,privacy_level,contains_raw_pii,contains_debug_masks,mapping_scope,token_version,privacy_transform_version
stu_3955db97417976d8,9b19ce50fd9a2dfc6d2733d2a3a69a3b2ae1fea712d26743b73c0e2650150f3d,312510*****,L.T.Y.,Nữ,Kiểm toán,kiem toan,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_a654ac37ef2964d0,5abd887d70f17d62bb0a572670ceb4eebb02440d3918088d5588228637f30cad,312510*****,Đ.T.V.,Nữ,An toàn thông tin,an toan thong tin,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_53f9ed2d6b49ecbf,11c8c5034cfd2cb9a5d4df3a8ea755b9c52fc12da2b6e54e9f3703cc0cfb9f8e,312310*****,L.T.Q.,Nam,Logistics và Quản lý chuỗi cung ứng,logistics va quan ly chuoi cung ung,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_ed5965984b5e2758,02bfb7a30a0c847268f94a2624a6b53767c8a2369c89e826311b6a2075dbd021,312410*****,T.A.Q.,Nam,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_ab26cc0d1562e93e,b6946eb2d8e23ba47ecd30c7ec1424d725723208dcb43a400214bb1c621d0275,312310*****,N.T.L.,Nữ,Công nghệ logistics tích hợp chứng chỉ FIATA,cong nghe logistics tich hop chung chi fiata,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_6c5e9f1f0f92f7b3,3c15e67225e3f3987c8107fe0a32d8cad4143284bd50830154e433c3013119dd,312410*****,P.N.N.,Nữ,Ngân hàng,ngan hang,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5fef66bbeab28f38,e84f13ee4f580d7bad3db9026ebc31dd1a558e88193c05405d373a9dc7069031,312410*****,V.T.Q.,Nữ,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_2ccf0afddb9e0aad,8410d1cc0706641daf874889e3e1b1f9b349fe55a3d57f9d3d9476cdec6483ec,312310*****,V.P.D.,Nữ,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_22fa751311ad792a,ae18c7e1c32551f0b93f1aaf768af331090be8d9b9f46db4de8341308c4bf355,312310*****,L.N.Y.,Nữ,Công nghệ Tài chính,cong nghe tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_72aa013012b0848b,ffed5878d365ec34b1fb66b9ea13959e07ec5730f3975443b2c12c6ce4012782,312510*****,N.T.P.,Nữ,Kế toán doanh nghiệp,ke toan doanh nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5b0caf833b600b62,f80ba39b94446ed7ae13add7822e3ffe44ff315ec656ed571f7e67cf28dedf45,312410*****,L.H.M.,Nam,Công nghệ thông tin,cong nghe thong tin,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_082e0e59c7558075,8d8ec8e98cb11a82c641abe22ab2b554e4d521d44130b29ed30d6b137f492bb1,312310*****,P.T.S.,Nam,Kinh tế đầu tư,kinh te dau tu,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_0210c548016ada21,70006c6386c2bb00d7ae75aecac9dcf97605bf51da0f5d63f46ab72ec4835e46,312310*****,H.H.H.,Nam,Kinh doanh nông nghiệp,kinh doanh nong nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_3e2abaf30c06193a,8ade165ca7bc81ba72347acbd2b109d5800b75ffccfd7b9a7486e11dc67f8000,312510*****,D.T.L.,Nam,An toàn thông tin,an toan thong tin,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_00a2a78a63f2c162,86306b672ee8222879dbf80a90dc361c1124e741d83f4598424b84c7840447d5,312410*****,P.T.H.,Nữ,Đầu tư tài chính,dau tu tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_861027881db742b5,f8de84acf5599a0dbe23298a7a8d772bb5b199f05133d7a72088c21df92e15b9,312310*****,Đ.P.P.,Nữ,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_0ee744cf79ae0811,876e9c66325e2f82b560baad1ceefb57408882fdf346b521dc5f757c9a985507,312310*****,V.H.T.,Nam,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_6fb9112154854310,05cbe25eb8b84ebf3f8f854af40b65c5c92099de2b8e7b854e9e3bdb4d2791a2,312510*****,P.H.Ý.,Nữ,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_cca9b2b8eb34fbd4,849ca41404f1deba9228bad7216c203e6d805f592d064a9250b9f88720a74f81,312310*****,Đ.T.M.,Nữ,Tài chính,tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_2d8b01649223ee57,5f3bc8d39f99e9646983837e0c7e83a42dfc5b460ae6676d0605f75f3f47bb44,312410*****,L.G.C.,Nam,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_8d8c7e17f347c4e1,af5da1986b1baa21f5d16abee2c64bad4c5197794b804cdd9ebeb495c6fe9227,312310*****,H.P.Y.,Nữ,Thị trường chứng khoán,thi truong chung khoan,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_089a6c92ade24d57,acc4a37cb4541f894977c5f4065f0a8814f152d19f74a1156f6347a33e58f2cb,312410*****,L.H.A.,Nam,Luật kinh doanh quốc tế,luat kinh doanh quoc te,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_6b8db559c9dd0036,c2c84d468a6e30f9f395db4edcf06d4f3f1467171b7c5af218061c9312b8148a,312310*****,T.V.T.,Nam,Công nghệ Marketing,cong nghe marketing,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_1e22bf6498dc6a29,2216a1921f21bdc57fce58509326bb2dab2952fbb948e5a86aa6e770658f07fe,312410*****,N.P.D.,Nữ,Tài chính,tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_f9724e21f5ebee71,c780899e622cd153dd7d995e8b1df8f6a28d85baff08db06fa653add6498cfde,312510*****,V.H.P.,Nam,Toán tài chính,toan tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7e9977966de306cd,9eeb5bb2ab3bb2b8f4feb795563ed4f3e04c4a4e9df962dae835353a59a4934c,312510*****,L.T.T.,Nam,Công nghệ nghệ thuật - ArtTech,cong nghe nghe thuat arttech,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_8dbe8014421e2072,c87e1437b0c042b8df7193a632c289adc18660e6922a63efea78cc5bd778844d,312410*****,V.T.M.,Nữ,Công nghệ Marketing,cong nghe marketing,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_6ba6b1a68f6f3a88,aa86085adf9c67db97b3ead9f495475f7a8a41f6d10933a5a17c03eab5154ab6,312410*****,M.L.C.,Nữ,Công nghệ nghệ thuật - ArtTech,cong nghe nghe thuat arttech,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_0574859aea5adc8f,7d03619c11120050d79b3fe761cd9202b90fc3b11fb934718306b45ef8eb7344,312510*****,P.V.H.,Nam,Kinh doanh nông nghiệp,kinh doanh nong nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_2f2678fb3f3b8f7c,5a225822f3f625c6fc80400a87e57f892fac0ee6bb2c74f4b63b394bd90c8dc8,312310*****,Đ.H.N.,Nữ,An toàn thông tin,an toan thong tin,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_3b68c15b261343ca,8ab6d554a5eedbb2f40eaa1ca7f26a0addb4110d3721cdd31ee7137338447f37,312410*****,P.T.P.,Nữ,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_f8e54938af35f6e7,e41b750b247179106f5722e1f81e0f16005fed06556d274d162f08955dfab311,312410*****,V.G.C.,Nam,Marketing,marketing,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_98569f7eceebfe39,edf758258f3223a2a31d6b2c795d6c10a21b035c9b934f08f00df6dfe7f54dae,312410*****,T.Á.Y.,Nữ,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_030af84750294ef7,cbcb1933ab9765886ceb1dbf9b650017920f2ac1414bdc9f14c56f8bf1519305,312410*****,P.L.H.,Nữ,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_c75d89599b4019a7,299f4d0f94f1933d6f8c1db427830f5c7a7a4d6b5a6382f365f9de07b557f11b,312510*****,T.V.M.,Nam,Kế toán doanh nghiệp,ke toan doanh nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_58fa3394bcca0a91,ffdfe31c216a15c17368a38d0fb7861b772a33d2bfc844eff4dd27a454db1ff2,312410*****,H.N.C.,Nữ,Bất động sản,bat dong san,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_c0fcf6f67554a043,3b3367619580c4a2ed0598ebe11e773c5c1fc4bdc9e45bd8c6104ede300d0266,312510*****,V.T.M.,Nữ,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_8761c59ee55c8213,fa2d00b76f9b39ce660b05f8ce7191d7c2556cd0443462986d0efb0407eeed8d,312510*****,L.L.Q.,Nữ,Luật kinh doanh quốc tế,luat kinh doanh quoc te,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_53326ff73dbce0e6,693661133565d20df527be046c0e407625a28439aa9c997f45c77f1b5fa371fe,312510*****,H.Q.H.,Nam,Công nghệ thông tin,cong nghe thong tin,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_22a6f19a54913b96,c7993a39d33dc34310a6cc2f4547bed9e79f5e2e2c826b0ec16619a15e312891,312410*****,Đ.K.P.,Nữ,Bất động sản,bat dong san,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_b871d53047f1a2aa,a5c3026452dc794460a410e19d63f26d6003392ee51cfadfd2747c568b00ff3b,312510*****,Đ.Q.P.,Nam,Công nghệ nghệ thuật - ArtTech,cong nghe nghe thuat arttech,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_3be216d581dafaa2,72b0895307b2810a602910b30216a005c7e70dd3c75227b2eba029871b8fc036,312510*****,D.T.N.,Nam,Kinh doanh nông nghiệp,kinh doanh nong nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7a4b944ba24c65aa,5e1e9479d956d7f7dc0dd67a45273e227a2c5f15f6172464edc33325d89566c6,312310*****,H.V.T.,Nam,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_81a20ec0618a4459,3b7b964b0141f530f75725f098172e0250fbf137281098368b09b330587934a7,312310*****,N.T.A.,Nữ,Bảo hiểm,bao hiem,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_500e8bb0a665df8e,f4f5ff4be4562bffe7c609c68c8d36912d84588a595f5946bcfa7e30cd074fa4,312510*****,P.B.U.,Nữ,Kinh tế đầu tư,kinh te dau tu,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5422eda068d5ee00,cea22de67656698836aef3e68e15914b1ed352184b2880403e72d17fadaf069c,312410*****,H.T.C.,Nam,Khoa học dữ liệu,khoa hoc du lieu,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_86d44a5cfe0bb8e0,c6e092102ebd0ea512da18529e36bc33c561d09d25ebeb9fee7c10aa1863a103,312310*****,Đ.Á.D.,Nữ,Bất động sản,bat dong san,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_df1e1e1db62bac6e,9b46918b6fe11270093c1ebeb778a3e383c1959a6c77cc0bc49d7a277021bf77,312510*****,L.L.Y.,Nữ,Công nghệ Tài chính,cong nghe tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_d7c675be5b356af2,cf6b0fcddcdfc088168bcf81935591334fe2adb74b95ded96aa683df72530c27,312410*****,V.T.N.,Nam,Công nghệ logistics tích hợp chứng chỉ FIATA,cong nghe logistics tich hop chung chi fiata,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_8922ae125744a76c,2c8d586b7c193e9628b3e09cc207baf2c79b0261e882490ea4b59652cf9f3764,312410*****,B.Á.N.,Nữ,Kinh doanh quốc tế,kinh doanh quoc te,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_d6e6c8cf155d5f64,cf5395c346afda31b156b7fe7ee6e425a21f1d265b4297e4a01bc076bb71dcba,312310*****,T.H.H.,Nam,Kế toán doanh nghiệp,ke toan doanh nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_2386230909df6044,4eee17c4d53387a4476e22b1e83fdcaa9cfebb467e95e93bc33f0315780b07b7,312310*****,B.P.H.,Nữ,Công nghệ Tài chính,cong nghe tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_d1cb0bcebd2f2c3f,ff2e87f7526225409bc83c2e92a79b9a8659b5181eff663963855b153eb64964,312410*****,Đ.Á.N.,Nữ,Toán tài chính,toan tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_33d5b66238ead23c,2ca591bbf7b1f1dccbe7a3d45fa113a5e52d04b072fa9323992845e16d0fe8e2,312310*****,M.T.L.,Nữ,Công nghệ thông tin,cong nghe thong tin,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_e6849528d5615dc4,6e5bb2dd1a320b511c8286043dfa5fa1cae6242f4269959ee4e6f6d6b2af0d52,312310*****,Đ.Đ.H.,Nam,Kinh doanh quốc tế,kinh doanh quoc te,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5ed2a6111d4b2cd3,915c8a74af8633d2c6438003bedd0da9263397b87d8615e3169665770b905f38,312510*****,H.T.T.,Nữ,Công nghệ logistics tích hợp chứng chỉ FIATA,cong nghe logistics tich hop chung chi fiata,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_ce9008c61029ed22,67045eb74ffc5555889b13e7f1c94bae4fe6bd9f7a5bf2c57ce0c29b0c8722cb,312510*****,P.A.D.,Nam,Ngân hàng,ngan hang,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_b4c29f1825e57f0c,8097d54f69b4453bcef857ac7711ae4b1808b377158b2bab91126bb730723a15,312310*****,V.M.L.,Nam,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_2c6fd00797b953ed,cae31d8c88539426c632d77ccc2e88b5766b155c7cb03f58783c3b8f38afb100,312410*****,T.G.N.,Nam,Logistics và Quản lý chuỗi cung ứng,logistics va quan ly chuoi cung ung,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_09792e032bf65761,3d45584ae88dd41ae94ee7120f241d989748537be92868a71358ab1382cf3333,312310*****,D.M.C.,Nam,Công nghệ Marketing,cong nghe marketing,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_bbd7daf4e1348958,d0fb8f7160345bc38afec4659c54785900f0468a19afc4f3e12fc6fb86394ea8,312310*****,T.N.Y.,Nữ,Kinh doanh số,kinh doanh so,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_e9253fd15a59531e,da38c2026c2d6e7c512788d3004bedc972122e37454bcf30af3c4f3ee9d7dfc4,312510*****,N.P.T.,Nữ,Marketing,marketing,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_a76ccbe453c9c0b8,8d6fed9f7c7f42a1048ae0fbe2b6ae2535aed9a9dc48e38a293dd59e15769799,312410*****,V.T.V.,Nam,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_46f3759ef85338b7,6adf777c82abe6fc3734f2a350af76be93170b5ed70564e1c835b5be72e7566f,312310*****,Đ.A.T.,Nam,Đầu tư tài chính,dau tu tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_4f50a93b8ef5e1a0,51919c5fc19ceb7afb103116daceceb76f7cf4e6c20b6f4925b786a7584e5070,312410*****,V.Đ.H.,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_0412076082c1e83a,3b650c59ba6c5052447cbbc31ae4d9b37011a7007df9daaa0bb1c408583cb384,312310*****,L.V.T.,Nam,Luật kinh doanh quốc tế,luat kinh doanh quoc te,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_4dee2eed8e1a0fb9,7847927ed1d1a17bb642045af4934da2db349b6d6805a86c3b4c026b33b56cd9,312410*****,Đ.L.U.,Nữ,Kinh doanh thương mại,kinh doanh thuong mai,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_2425ea448d36da22,678e9d2f6a02855597b45a24ea3ec97daab876c68b6311af0f37dd7aa8d0045b,312410*****,N.T.T.,Nam,Kinh doanh quốc tế,kinh doanh quoc te,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_62afb09013b2dd16,a58d310898fac47202a8ae0ea80bc24c834328ebb01ba798120e02907209beb3,312310*****,L.H.S.,Nam,Kế toán doanh nghiệp,ke toan doanh nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_80684c137a8620b5,f1731432bb08d64bc68faa152c220936203a37e222640f69524baa596d5101de,312310*****,V.T.K.,Nam,Kế toán doanh nghiệp,ke toan doanh nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_864972603a2a49b0,96b630a13dc61b52fa2715aeea647d77d4c7793ba83f00c454227a05bc6b23a4,312310*****,Đ.N.L.,Nữ,Công nghệ logistics tích hợp chứng chỉ FIATA,cong nghe logistics tich hop chung chi fiata,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_be752ce73c06f120,dc7cc6c7101a8abcc0dace735055f25f16adbdae510afcedc62e64d59d3d82d3,312510*****,T.T.Q.,Nữ,Khoa học dữ liệu,khoa hoc du lieu,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7fa024bdc56f662e,ce38c9e99d6eee898e0e3ea7ceda931436897b1f4dde7194e19d6eca5c2e1efc,312510*****,L.K.L.,Nữ,Đầu tư tài chính,dau tu tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_344d08c871860d6d,64765c856e1e14af7a3e1b32ba6870707715622349b3691ee4dd50d471881137,312310*****,V.G.M.,Nam,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_14e44e397363e5c6,2dd6e8d2caba42b3aaa6667fc863ce861b3e48d9b8d7f2007108c904176d2b25,312510*****,B.G.L.,Nam,Bảo hiểm,bao hiem,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_b40bee8f8413f30c,8aa38c6843030610ce6b15679795c1d92531ced4a3f9ea5ab3a98eee34f4fd87,312410*****,B.V.A.,Nam,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_e8112335cc319b1c,d27d8dea0149eecefb9263616088d05cdc8eb6f97b92b59cdf80b4928da1f580,312510*****,P.H.S.,Nam,Đầu tư tài chính,dau tu tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_bd52af45fa6d96fa,b37dc66ba274e1a852deb7f373d39219c9a3b6b078c5c8105073bbfc7b83eb49,312410*****,T.T.P.,Nữ,Công nghệ Marketing,cong nghe marketing,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7809167821c5513c,46e9d55d3115d2ba2cf2f0cd8383358cd4a29dbf5ab8d176413ed9fbf0b33685,312410*****,N.A.Q.,Nam,Kinh doanh nông nghiệp,kinh doanh nong nghiep,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_132b1b3ec7781903,2d7965c05c58e4befa4fc43a7115c58da6298c02b3ec9f0ed2bf3750004f3e73,312510*****,V.L.L.,Nữ,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_70ea32aca9ecc9de,3deee60299626251bde04754ccd58c46ca4487f497a56d8624ad70db5dd27993,312410*****,H.N.A.,Nữ,Kinh tế đầu tư,kinh te dau tu,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_c0ec12001bf0632d,5cc7ce551addbbbd9e9cc2bb1245a6986b8d360300b1850d9553caccf01e5dc1,312510*****,M.B.Y.,Nữ,Logistics và Quản lý chuỗi cung ứng,logistics va quan ly chuoi cung ung,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_d482e123599a788a,cdc8c54a376a684b2fa2db67237977ba0670d1d2695ae46e90c84be1973464e3,312410*****,L.B.Q.,Nữ,Công nghệ Tài chính,cong nghe tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_87d16d04d91b6645,083d78b0c1152ab12bfd0a55f878130b63b52010deabbf577f2d2dd27be5a5bc,312310*****,B.A.A.,Nam,Kinh doanh quốc tế,kinh doanh quoc te,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_82dea91d33a7c134,95c44b0c3a96d0e36f2eae158e8b03b64653310b58eab7c2cb02f7c86ae25207,312310*****,Đ.T.D.,Nam,Khoa học máy tính,khoa hoc may tinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_f081e5ec773de97b,6a1891e7a9a55fd48dd23f5087b1374e683df34b555da4bc13042a1915140108,312310*****,N.N.T.,Nữ,An toàn thông tin,an toan thong tin,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_bbc08c181508dc62,2acbb4e231c918b6283f4336a4a719204eecaa2bbc4ed6b6eae4ec81dd4a4cb3,312410*****,P.Á.Y.,Nữ,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_d9d0d2bfc928a288,a7e0315ca5a0304f3403295832e8bcd8c48793c6b15222045565f76fab1b309e,312310*****,T.T.A.,Nam,Kế toán doanh nghiệp,ke toan doanh nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7fd7ccbb4fdee502,a80fc433d2f0038e4dccc3bc27d7a03cb37ef016bf1edd42d2895d619189acaf,312410*****,B.M.T.,Nam,Kinh doanh quốc tế,kinh doanh quoc te,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_dfe52f76e750bcfc,32ba37e0342541a05954edcbbc9d7a01b77222b7b87533aa08f765fa6f060d6d,312510*****,B.G.T.,Nam,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_c63074ca2c9e6ff4,864dd96a3487dd25028b31f75751389cf52864c67ae1bb1d271e3347e6636b76,312510*****,H.L.T.,Nữ,Quản trị kinh doanh,quan tri kinh doanh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_3626f5b5fc35986d,24cb703b4d3b1fa1890caf776c364c92b6a203851b54b0ff320ba87e7ee0e9d7,312310*****,P.B.T.,Nữ,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_87a6a3b167c85478,286d99b1aee3a192227aa8fa6b50218477bc199fd62520dae2f0f21e12dd9910,312510*****,Đ.K.M.,Nữ,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_78a57814db23c595,da55c666a1257fd7a7b426570cc75328ec4bdd4bb6f3079cda36a79bbf1dbe63,312310*****,H.T.Q.,Nữ,Công nghệ Tài chính,cong nghe tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_9e67d5e48eb5c2c7,9343c3dfe9542ef6c71a072a71513563e70fce0686c7626c31a27288093255c6,312410*****,M.Á.L.,Nữ,An toàn thông tin,an toan thong tin,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_0e34ddaa46c1cb29,959b5ffa67bfcd00519dd7c355b8149c5e2e5b569e586d8a861b35ef3787b9c1,312310*****,Đ.H.Đ.,Nam,Công nghệ Tài chính,cong nghe tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_ae81810debc5e014,c51cd75cb9c757a21a6cbe257e50bcca6b8f79720cc2c8a1b379f9208588f0d8,312410*****,L.K.D.,Nữ,Công nghệ thông tin,cong nghe thong tin,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7fe72c2ccc481878,de76fae4c54fc9f8216582ee284c7ef61de785b7f7cd60ebf80228d8f39d582f,312410*****,H.T.L.,Nữ,Toán tài chính,toan tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_d278696d1b9ec8ed,0752af9b47387bce0dacb4b72670946a60ce33f1836f62dc311d2da22547d3d8,312310*****,D.K.M.,Nữ,Ngân hàng,ngan hang,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7c87c92907d5c592,4ff9087a72195fd68e82ecd0c4fdd3858625ee27ce562d4db05f7166f61f6ebf,312510*****,P.H.S.,Nam,Kiểm toán,kiem toan,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_29d48dc489d363cd,5d82494020b4f3eb879d9c2e5074d345275919c00fb0cfebf4e0b38f840d93f8,312410*****,L.V.T.,Nam,Toán tài chính,toan tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_b2bf6090355708c2,cd733b1eff78e65def4cc8eddb896c934bf0ca929e69ab32e5bd5fc25444bb73,312410*****,T.B.T.,Nữ,Thị trường chứng khoán,thi truong chung khoan,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_34b71cce1b3092ef,de38751833114732cd5a535f1daaa2a33495a59f12a47806c6781f5b4d1dbf75,312310*****,Đ.G.H.,Nam,Kinh doanh nông nghiệp,kinh doanh nong nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_638f6332cb5f184e,5d2a04129bb382ec1dc1b2be5cb141c2694f75186c9bf3096470d4c2ce78d8c4,312310*****,H.N.L.,Nữ,Đầu tư tài chính,dau tu tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_fb5582e7f1e776f0,41e867aa1f8c1aa39fb92233ce88497f8654f38859ce6b364ef68c5318877fa6,312310*****,L.P.L.,Nữ,Hệ thống thông tin quản lý,he thong thong tin quan ly,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_df40fe047d7cbf94,a96984fa55e6c9ed752a547cb4595ca4e54a34e7dd9b73c5468d44c666c4c274,312510*****,L.T.T.,Nữ,Đầu tư tài chính,dau tu tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_b62c1262ab6b69f2,ef9e27ce38d1355b85409b4e9a6528d7342315bf40aa5b26fd638e82e9b51d05,312410*****,V.H.T.,Nữ,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7b1953d2eb40d6c7,d098106d32403b94265822c4702c13875e524ac901e0ccd1a26aba94785e4cbe,312510*****,P.P.H.,Nữ,An toàn thông tin,an toan thong tin,25,restricted,False,True,student_identity,token_v1,privacy_v1
