book_id,sku,title,url_path,price,quantity_sold,rating_average,review_count,tiki_url,source_keys,source_keys_norm,source_key_count,discount_rate,source_modes,fetched_at_first,fetched_at_last,match_text_norm,popularity_score,title_norm,original_price,discount
273351909,8601153117483,Kinh Doanh Đặc Sắc - Chuyện Kể Và Số Liệu - Sự Kết Hợp Bất Bại Làm Tăng Giá Trị Doanh Nghiệp,sach-kinh-doanh-dac-sac-chuyen-ke-va-so-lieu-su-ket-hop-bat-bai-lam-tang-gia-tri-doanh-nghiep-p273351909.html?spid=273360369,219000,,0.0,0,https://tiki.vn/sach-kinh-doanh-dac-sac-chuyen-ke-va-so-lieu-su-ket-hop-bat-bai-lam-tang-gia-tri-doanh-nghiep-p273351909.html?spid=273360369,quản trị kinh doanh; định giá doanh nghiệp,quan tri kinh doanh dinh gia doanh nghiep,2,0,search,2026-05-27T08:42:46Z,2026-05-27T08:47:02Z,kinh doanh dac sac chuyen ke va so lieu su ket hop bat bai lam tang gia tri doanh nghiep quan tri kinh doanh dinh gia doanh nghiep,0.0,kinh doanh dac sac chuyen ke va so lieu su ket hop bat bai lam tang gia tri doanh nghiep,219000,0
279018743,8043295535872,- Giáo Trình Quản Trị Chất Lượng Trong Doanh Nghiệp,sach-giao-trinh-quan-tri-chat-luong-trong-doanh-nghiep-p279018743.html?spid=279339577,240100,1,0.0,0,https://tiki.vn/sach-giao-trinh-quan-tri-chat-luong-trong-doanh-nghiep-p279018743.html?spid=279339577,quản trị kinh doanh; sách quản trị kinh doanh; quản trị doanh nghiệp,quan tri kinh doanh sach quan tri kinh doanh quan tri doanh nghiep,3,2,search,2026-05-27T08:42:46Z,2026-05-27T08:43:03Z,giao trinh quan tri chat luong trong doanh nghiep quan tri kinh doanh sach quan tri kinh doanh quan tri doanh nghiep,0.6931,giao trinh quan tri chat luong trong doanh nghiep,245000,4900
56729807,6143777440953,"Combo 2 cuốn sách kinh tế: KPI - Công Cụ Quản Lý Nhân Sự Hiệu Quả + Đừng Bao Giờ Đi Ăn Một Mình (Bài học đắt giá trong kinh doanh / Sách quản lý cho nhà quản trị, lãnh đạo)",combo-2-cuon-sach-kinh-te-kpi-cong-cu-quan-ly-nhan-su-hieu-qua-dung-bao-gio-di-an-mot-minh-bai-hoc-dat-gia-trong-kinh-doanh-sach-quan-ly-cho-nha-quan-tri-lanh-dao-p56729807.html?spid=56729808,216500,40,4.7,6,https://tiki.vn/combo-2-cuon-sach-kinh-te-kpi-cong-cu-quan-ly-nhan-su-hieu-qua-dung-bao-gio-di-an-mot-minh-bai-hoc-dat-gia-trong-kinh-doanh-sach-quan-ly-cho-nha-quan-tri-lanh-dao-p56729807.html?spid=56729808,sách quản trị kinh doanh,sach quan tri kinh doanh,1,0,search,2026-05-27T08:42:48Z,2026-05-27T08:42:48Z,combo 2 cuon sach kinh te kpi cong cu quan ly nhan su hieu qua dung bao gio di an mot minh bai hoc dat gia trong kinh doanh sach quan ly cho nha quan tri lanh dao sach quan tri kinh doanh,11.3324,combo 2 cuon sach kinh te kpi cong cu quan ly nhan su hieu qua dung bao gio di an mot minh bai hoc dat gia trong kinh doanh sach quan ly cho nha quan tri lanh dao,216500,0
252928475,4503630757472,Combo sách - Quản Trị Doanh Nghiệp: Thiền Trong Quản Trị Kinh Doanh + Kiểm Soát Chi Phí Mua Hàng Và Quản Lí Nhà Cung Cấp (TB) + Quả Mọc Tầm Thấp + Cầu nối tới tăng trưởng,combo-sach-quan-tri-doanh-nghiep-thien-trong-quan-tri-kinh-doanh-kiem-soat-chi-phi-mua-hang-va-quan-li-nha-cung-cap-tb-qua-moc-tam-thap-cau-noi-toi-tang-truong-minhlongbooks-p252928475.html?spid=252928476,446500,,0.0,0,https://tiki.vn/combo-sach-quan-tri-doanh-nghiep-thien-trong-quan-tri-kinh-doanh-kiem-soat-chi-phi-mua-hang-va-quan-li-nha-cung-cap-tb-qua-moc-tam-thap-cau-noi-toi-tang-truong-minhlongbooks-p252928475.html?spid=252928476,sách quản trị kinh doanh,sach quan tri kinh doanh,1,5,search,2026-05-27T08:42:48Z,2026-05-27T08:42:48Z,combo sach quan tri doanh nghiep thien trong quan tri kinh doanh kiem soat chi phi mua hang va quan li nha cung cap tb qua moc tam thap cau noi toi tang truong sach quan tri kinh doanh,0.0,combo sach quan tri doanh nghiep thien trong quan tri kinh doanh kiem soat chi phi mua hang va quan li nha cung cap tb qua moc tam thap cau noi toi tang truong,470000,23500
277977232,8946830625171,- Thiết Kế Tổ Chức Dựa Trên Lõi Kinh Doanh - Công Thức Vàng Để Quản Trị Và Vận Hành Doanh Nghiệp Hiệu Quả,sach-thiet-ke-to-chuc-dua-tren-loi-kinh-doanh-cong-thuc-vang-de-quan-tri-va-van-hanh-doanh-nghiep-hieu-qua-p277977232.html?spid=278170680,295000,1,0.0,0,https://tiki.vn/sach-thiet-ke-to-chuc-dua-tren-loi-kinh-doanh-cong-thuc-vang-de-quan-tri-va-van-hanh-doanh-nghiep-hieu-qua-p277977232.html?spid=278170680,sách quản trị kinh doanh,sach quan tri kinh doanh,1,20,search,2026-05-27T08:42:48Z,2026-05-27T08:42:48Z,thiet ke to chuc dua tren loi kinh doanh cong thuc vang de quan tri va van hanh doanh nghiep hieu qua sach quan tri kinh doanh,0.6931,thiet ke to chuc dua tren loi kinh doanh cong thuc vang de quan tri va van hanh doanh nghiep hieu qua,369000,74000
277816110,7484162456133,Quản Trị Nhân Tài,sach-quan-tri-nhan-tai-p277816110.html?spid=277816111,223000,61,5.0,1,https://tiki.vn/sach-quan-tri-nhan-tai-p277816110.html?spid=277816111,sách quản trị kinh doanh; quản trị nhân sự; quản trị tài chính,sach quan tri kinh doanh quan tri nhan su quan tri tai chinh,3,26,search,2026-05-27T08:42:51Z,2026-05-27T08:46:32Z,quan tri nhan tai sach quan tri kinh doanh quan tri nhan su quan tri tai chinh,10.1669,quan tri nhan tai,300000,77000
402523,1868310702998,Quản Trị Chiến Lược,sach-quan-tri-chien-luoc-p402523.html?spid=213515182,82000,3,0.0,0,https://tiki.vn/sach-quan-tri-chien-luoc-p402523.html?spid=213515182,sách quản trị kinh doanh; quản trị vận hành,sach quan tri kinh doanh quan tri van hanh,2,0,search,2026-05-27T08:42:51Z,2026-05-27T08:43:42Z,quan tri chien luoc sach quan tri kinh doanh quan tri van hanh,1.3863,quan tri chien luoc,82000,0
278124419,5507789798406,- Quản Trị Doanh Nghiệp Vừa Và Nhỏ - Chiến Lược Phát Triển Bền Vững,sach-quan-tri-doanh-nghiep-vua-va-nho-chien-luoc-phat-trien-ben-vung-p278124419.html?spid=278124420,211600,3,5.0,1,https://tiki.vn/sach-quan-tri-doanh-nghiep-vua-va-nho-chien-luoc-phat-trien-ben-vung-p278124419.html?spid=278124420,sách quản trị kinh doanh; quản trị doanh nghiệp,sach quan tri kinh doanh quan tri doanh nghiep,2,15,search,2026-05-27T08:42:51Z,2026-05-27T08:43:03Z,quan tri doanh nghiep vua va nho chien luoc phat trien ben vung sach quan tri kinh doanh quan tri doanh nghiep,7.426,quan tri doanh nghiep vua va nho chien luoc phat trien ben vung,249000,37400
278429878,2254455188729,Trung Quốc quản trị doanh nghiệp như thế nào,sach-trung-quoc-quan-tri-doanh-nghiep-nhu-the-nao-p278429878.html?spid=278429879,290000,4,0.0,0,https://tiki.vn/sach-trung-quoc-quan-tri-doanh-nghiep-nhu-the-nao-p278429878.html?spid=278429879,sách quản trị kinh doanh,sach quan tri kinh doanh,1,0,search,2026-05-27T08:42:51Z,2026-05-27T08:42:51Z,trung quoc quan tri doanh nghiep nhu the nao sach quan tri kinh doanh,1.6094,trung quoc quan tri doanh nghiep nhu the nao,290000,0
273375300,4290139461406,Quản Trị Bán Hàng Hiệu Quả,sach-quan-tri-ban-hang-hieu-qua-p273375300.html?spid=273375301,164100,128,5.0,1,https://tiki.vn/sach-quan-tri-ban-hang-hieu-qua-p273375300.html?spid=273375301,sách quản trị kinh doanh; quản trị rủi ro ngân hàng; quản trị nhà hàng,sach quan tri kinh doanh quan tri rui ro ngan hang quan tri nha hang,3,27,search,2026-05-27T08:42:51Z,2026-05-27T08:56:31Z,quan tri ban hang hieu qua sach quan tri kinh doanh quan tri rui ro ngan hang quan tri nha hang,10.8995,quan tri ban hang hieu qua,225000,60900
419135,1515829022190,Thuật Quản Trị,sach-thuat-quan-tri-p419135.html?spid=89920441,79000,2,0.0,0,https://tiki.vn/sach-thuat-quan-tri-p419135.html?spid=89920441,sách quản trị kinh doanh; quản trị vận hành; quản trị logistics; quản trị du lịch; quản trị khách sạn; quản trị nhà hàng,sach quan tri kinh doanh quan tri van hanh quan tri logistics quan tri du lich quan tri khach san quan tri nha hang,6,20,search,2026-05-27T08:42:51Z,2026-05-27T08:56:33Z,thuat quan tri sach quan tri kinh doanh quan tri van hanh quan tri logistics quan tri du lich quan tri khach san quan tri nha hang,1.0986,thuat quan tri,99000,20000
271270208,5929444398009,Doanh lợi: Quản trị doanh nghiệp như thế nào trong 10 năm tới?,sach-doanh-loi-quan-tri-doanh-nghiep-nhu-the-nao-trong-10-nam-toi-p271270208.html?spid=271270209,159200,28,0.0,0,https://tiki.vn/sach-doanh-loi-quan-tri-doanh-nghiep-nhu-the-nao-trong-10-nam-toi-p271270208.html?spid=271270209,sách quản trị kinh doanh; quản trị doanh nghiệp; định giá doanh nghiệp,sach quan tri kinh doanh quan tri doanh nghiep dinh gia doanh nghiep,3,20,search,2026-05-27T08:42:51Z,2026-05-27T08:47:00Z,doanh loi quan tri doanh nghiep nhu the nao trong 10 nam toi sach quan tri kinh doanh quan tri doanh nghiep dinh gia doanh nghiep,3.3673,doanh loi quan tri doanh nghiep nhu the nao trong 10 nam toi,199000,39800
1355399,3200012026228,Thuật Quản Trị (Tái Bản),sach-thuat-quan-tri-tai-ban-p1355399.html?spid=1355979,76500,814,4.8,28,https://tiki.vn/sach-thuat-quan-tri-tai-ban-p1355399.html?spid=1355979,sách quản trị kinh doanh; quản trị vận hành; quản trị logistics; quản trị du lịch; quản trị khách sạn,sach quan tri kinh doanh quan tri van hanh quan tri logistics quan tri du lich quan tri khach san,5,23,search,2026-05-27T08:42:51Z,2026-05-27T08:56:24Z,thuat quan tri tai ban sach quan tri kinh doanh quan tri van hanh quan tri logistics quan tri du lich quan tri khach san,16.5541,thuat quan tri tai ban,99000,22500
273547066,1893346572303,Kinh Doanh Hay- Từ Quản Lý Đến Lãnh Đạo - Sứ Mệnh Dẫn Đầu,sach-kinh-doanh-hay-tu-quan-ly-den-lanh-dao-su-menh-dan-dau-p273547066.html?spid=273547067,225000,,0.0,0,https://tiki.vn/sach-kinh-doanh-hay-tu-quan-ly-den-lanh-dao-su-menh-dan-dau-p273547066.html?spid=273547067,sách quản trị kinh doanh,sach quan tri kinh doanh,1,0,search,2026-05-27T08:42:51Z,2026-05-27T08:42:51Z,kinh doanh hay tu quan ly den lanh dao su menh dan dau sach quan tri kinh doanh,0.0,kinh doanh hay tu quan ly den lanh dao su menh dan dau,225000,0
87582849,3288912182456,Harvard Business Review On Business Model Innovation: Đổi Mới Mô Hình Kinh Doanh,harvard-business-review-on-business-model-innovation-doi-moi-mo-hinh-kinh-doanh-p87582849.html?spid=87582850,215000,19,5.0,1,https://tiki.vn/harvard-business-review-on-business-model-innovation-doi-moi-mo-hinh-kinh-doanh-p87582849.html?spid=87582850,business administration; business management; business strategy; business model,business administration business management business strategy business model,4,20,search,2026-05-27T08:42:53Z,2026-05-27T08:43:25Z,harvard business review on business model innovation doi moi mo hinh kinh doanh business administration business management business strategy business model,9.0355,harvard business review on business model innovation doi moi mo hinh kinh doanh,269000,54000
247405386,7899840528606,Tạo Lập Mô Hình Kinh Doanh - Business Model Generation,tao-lap-mo-hinh-kinh-doanh-business-model-generation-p247405386.html?spid=260817736,239000,19,5.0,2,https://tiki.vn/tao-lap-mo-hinh-kinh-doanh-business-model-generation-p247405386.html?spid=260817736,business administration; business management; business strategy; business model,business administration business management business strategy business model,4,20,search,2026-05-27T08:42:53Z,2026-05-27T08:43:25Z,tao lap mo hinh kinh doanh business model generation business administration business management business strategy business model,9.6437,tao lap mo hinh kinh doanh business model generation,299000,60000
74418356,8431403616260,Kiểm Chứng Ý Tưởng Kinh Doanh (Testing Business Ideas),sach-kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p74418356.html?spid=75136694,185400,449,4.8,56,https://tiki.vn/sach-kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p74418356.html?spid=75136694,business administration; business management; business strategy; business model; business plan,business administration business management business strategy business model business plan,5,38,search,2026-05-27T08:42:53Z,2026-05-27T08:43:37Z,kiem chung y tuong kinh doanh testing business ideas business administration business management business strategy business model business plan,16.9738,kiem chung y tuong kinh doanh testing business ideas,299000,113600
273684096,9306356078002,Trạm Đọc | Kiểm Chứng Ý Tưởng Kinh Doanh (Testing Business Ideas),tram-doc-kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p273684096.html?spid=275858804,239000,1,0.0,0,https://tiki.vn/tram-doc-kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p273684096.html?spid=275858804,business administration; business management; business model; business plan,business administration business management business model business plan,4,20,search,2026-05-27T08:42:53Z,2026-05-27T08:43:37Z,tram doc kiem chung y tuong kinh doanh testing business ideas business administration business management business model business plan,0.6931,tram doc kiem chung y tuong kinh doanh testing business ideas,299000,60000
5503097,9015210430425,Harvard Business Review - On Innovation - Đổi Mới Sáng Tạo,sach-harvard-business-review-on-innovation-doi-moi-sang-tao-p5503097.html?spid=5503099,128900,1095,4.2,23,https://tiki.vn/sach-harvard-business-review-on-innovation-doi-moi-sang-tao-p5503097.html?spid=5503099,business administration; business management; business strategy,business administration business management business strategy,3,35,search,2026-05-27T08:42:53Z,2026-05-27T08:43:15Z,harvard business review on innovation doi moi sang tao business administration business management business strategy,15.9665,harvard business review on innovation doi moi sang tao,199000,70100
106362433,9846576032027,Sách-Business model generation-Tạo lập mô hình kinh doanh (tái bản 2018),sach-business-model-generation-tao-lap-mo-hinh-kinh-doanh-tai-ban-2018-p106362433.html?spid=242997247,239000,8,0.0,0,https://tiki.vn/sach-business-model-generation-tao-lap-mo-hinh-kinh-doanh-tai-ban-2018-p106362433.html?spid=242997247,business administration; business management; business model,business administration business management business model,3,20,search,2026-05-27T08:42:53Z,2026-05-27T08:43:25Z,sach business model generation tao lap mo hinh kinh doanh tai ban 2018 business administration business management business model,2.1972,sach business model generation tao lap mo hinh kinh doanh tai ban 2018,299000,60000
247405351,9241815570471,Tạo Lập Mô Hình Kinh Doanh - Business Model Generation,tao-lap-mo-hinh-kinh-doanh-business-model-generation-p247405351.html?spid=260817672,239000,4,5.0,1,https://tiki.vn/tao-lap-mo-hinh-kinh-doanh-business-model-generation-p247405351.html?spid=260817672,business administration; business management; business strategy; business model,business administration business management business strategy business model,4,20,search,2026-05-27T08:42:53Z,2026-05-27T08:43:25Z,tao lap mo hinh kinh doanh business model generation business administration business management business strategy business model,7.6492,tao lap mo hinh kinh doanh business model generation,299000,60000
5503093,4747436515758,Harvard Business Review - ON COMMUNICATION - Truyền Thông Giao Tiếp,sach-harvard-business-review-on-communication-truyen-thong-giao-tiep-p5503093.html?spid=20440466,143200,30,5.0,5,https://tiki.vn/sach-harvard-business-review-on-communication-truyen-thong-giao-tiep-p5503093.html?spid=20440466,business administration; communication skills,business administration communication skills,2,28,search,2026-05-27T08:42:53Z,2026-05-27T08:58:57Z,harvard business review on communication truyen thong giao tiep business administration communication skills,11.1216,harvard business review on communication truyen thong giao tiep,199000,55800
273457926,1986761698378,Trạm Đọc | Kiểm Chứng Ý Tưởng Kinh Doanh (Testing Business Ideas),tram-doc-kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p273457926.html?spid=274059566,299000,,0.0,0,https://tiki.vn/tram-doc-kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p273457926.html?spid=274059566,business administration; business management; business model; business plan,business administration business management business model business plan,4,0,search,2026-05-27T08:42:53Z,2026-05-27T08:43:37Z,tram doc kiem chung y tuong kinh doanh testing business ideas business administration business management business model business plan,0.0,tram doc kiem chung y tuong kinh doanh testing business ideas,299000,0
77230301,5174631686891,- Kiểm Chứng Ý Tưởng Kinh Doanh - Testing Business Ideas,sach-kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p77230301.html?spid=275585711,299000,,0.0,0,https://tiki.vn/sach-kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p77230301.html?spid=275585711,business administration; business management; business model; business plan,business administration business management business model business plan,4,0,search,2026-05-27T08:42:53Z,2026-05-27T08:43:37Z,kiem chung y tuong kinh doanh testing business ideas business administration business management business model business plan,0.0,kiem chung y tuong kinh doanh testing business ideas,299000,0
209273131,1145649111642,Kiểm Chứng Ý Tưởng Kinh Doanh - Testing Business Ideas - Alphabooks - BẢN QUYỀN,sach-kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-alphabooks-ban-quyen-p209273131.html?spid=274059567,299000,,0.0,0,https://tiki.vn/sach-kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-alphabooks-ban-quyen-p209273131.html?spid=274059567,business administration; business management; business model; business plan,business administration business management business model business plan,4,0,search,2026-05-27T08:42:53Z,2026-05-27T08:43:37Z,kiem chung y tuong kinh doanh testing business ideas alphabooks ban quyen business administration business management business model business plan,0.0,kiem chung y tuong kinh doanh testing business ideas alphabooks ban quyen,299000,0
261961743,2849302488418,Kiểm Chứng Ý Tưởng Kinh Doanh (Testing Business Ideas),kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p261961743.html?spid=270484729,239000,,0.0,0,https://tiki.vn/kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p261961743.html?spid=270484729,business administration; business model; business plan,business administration business model business plan,3,20,search,2026-05-27T08:42:53Z,2026-05-27T08:43:37Z,kiem chung y tuong kinh doanh testing business ideas business administration business model business plan,0.0,kiem chung y tuong kinh doanh testing business ideas,299000,60000
261961756,1237492291821,Kiểm Chứng Ý Tưởng Kinh Doanh (Testing Business Ideas),kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p261961756.html?spid=270484724,239000,1,0.0,0,https://tiki.vn/kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p261961756.html?spid=270484724,business administration; business model,business administration business model,2,20,search,2026-05-27T08:42:53Z,2026-05-27T08:43:27Z,kiem chung y tuong kinh doanh testing business ideas business administration business model,0.6931,kiem chung y tuong kinh doanh testing business ideas,299000,60000
261961715,2952054878536,Kiểm Chứng Ý Tưởng Kinh Doanh (Testing Business Ideas),kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p261961715.html?spid=270484797,239000,1,0.0,0,https://tiki.vn/kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p261961715.html?spid=270484797,business administration; business model; business plan,business administration business model business plan,3,20,search,2026-05-27T08:42:53Z,2026-05-27T08:43:37Z,kiem chung y tuong kinh doanh testing business ideas business administration business model business plan,0.6931,kiem chung y tuong kinh doanh testing business ideas,299000,60000
261961765,6656590736248,Kiểm Chứng Ý Tưởng Kinh Doanh (Testing Business Ideas),kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p261961765.html?spid=270484749,239000,4,0.0,0,https://tiki.vn/kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p261961765.html?spid=270484749,business administration; business model; business plan,business administration business model business plan,3,20,search,2026-05-27T08:42:53Z,2026-05-27T08:43:37Z,kiem chung y tuong kinh doanh testing business ideas business administration business model business plan,1.6094,kiem chung y tuong kinh doanh testing business ideas,299000,60000
247404763,6721433926043,Tạo Lập Mô Hình Kinh Doanh - Business Model Generation,tao-lap-mo-hinh-kinh-doanh-business-model-generation-p247404763.html?spid=260817662,239000,6,0.0,0,https://tiki.vn/tao-lap-mo-hinh-kinh-doanh-business-model-generation-p247404763.html?spid=260817662,business administration; business management; business strategy; business model,business administration business management business strategy business model,4,20,search,2026-05-27T08:42:53Z,2026-05-27T08:43:25Z,tao lap mo hinh kinh doanh business model generation business administration business management business strategy business model,1.9459,tao lap mo hinh kinh doanh business model generation,299000,60000
276385150,6416701442600,Business Planning - Phương Pháp Lập Kế Hoạch Kinh Doanh Chi Tiết Và Hiệu Quả,business-planning-phuong-phap-lap-ke-hoach-kinh-doanh-chi-tiet-va-hieu-qua-p276385150.html?spid=276385151,173500,,0.0,0,https://tiki.vn/business-planning-phuong-phap-lap-ke-hoach-kinh-doanh-chi-tiet-va-hieu-qua-p276385150.html?spid=276385151,business administration; business management; business plan,business administration business management business plan,3,11,search,2026-05-27T08:42:53Z,2026-05-27T08:43:35Z,business planning phuong phap lap ke hoach kinh doanh chi tiet va hieu qua business administration business management business plan,0.0,business planning phuong phap lap ke hoach kinh doanh chi tiet va hieu qua,195000,21500
247405501,5424690599074,Tạo Lập Mô Hình Kinh Doanh - Business Model Generation,tao-lap-mo-hinh-kinh-doanh-business-model-generation-p247405501.html?spid=265634021,299000,1,0.0,0,https://tiki.vn/tao-lap-mo-hinh-kinh-doanh-business-model-generation-p247405501.html?spid=265634021,business administration; business management; business strategy; business model,business administration business management business strategy business model,4,0,search,2026-05-27T08:42:53Z,2026-05-27T08:43:25Z,tao lap mo hinh kinh doanh business model generation business administration business management business strategy business model,0.6931,tao lap mo hinh kinh doanh business model generation,299000,0
167613493,4013588509091,Tạo Lập Mô Hình Kinh Doanh - Business Model Generation,tao-lap-mo-hinh-kinh-doanh-business-model-generation-p167613493.html?spid=242995431,239000,7,0.0,0,https://tiki.vn/tao-lap-mo-hinh-kinh-doanh-business-model-generation-p167613493.html?spid=242995431,business administration; business management; business strategy; business model,business administration business management business strategy business model,4,20,search,2026-05-27T08:42:53Z,2026-05-27T08:43:25Z,tao lap mo hinh kinh doanh business model generation business administration business management business strategy business model,2.0794,tao lap mo hinh kinh doanh business model generation,299000,60000
273429225,2765496478748,Kiểm Chứng Ý Tưởng Kinh Doanh - Testing Business Ideas,kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p273429225.html?spid=273878287,299000,,0.0,0,https://tiki.vn/kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p273429225.html?spid=273878287,business administration; business model; business plan,business administration business model business plan,3,0,search,2026-05-27T08:42:55Z,2026-05-27T08:43:37Z,kiem chung y tuong kinh doanh testing business ideas business administration business model business plan,0.0,kiem chung y tuong kinh doanh testing business ideas,299000,0
263207463,9627464505594,Kiểm Chứng Ý Tưởng Kinh Doanh - Testing Business Ideas,kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p263207463.html?spid=270441152,239000,,0.0,0,https://tiki.vn/kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p263207463.html?spid=270441152,business administration; business model; business plan,business administration business model business plan,3,20,search,2026-05-27T08:42:55Z,2026-05-27T08:43:37Z,kiem chung y tuong kinh doanh testing business ideas business administration business model business plan,0.0,kiem chung y tuong kinh doanh testing business ideas,299000,60000
276334626,4040558753174,Business Planning - Phương Pháp Lập Kế Hoạch Kinh Doanh Chi Tiết Và Hiệu Quả,business-planning-phuong-phap-lap-ke-hoach-kinh-doanh-chi-tiet-va-hieu-qua-p276334626.html?spid=277379951,185000,,0.0,0,https://tiki.vn/business-planning-phuong-phap-lap-ke-hoach-kinh-doanh-chi-tiet-va-hieu-qua-p276334626.html?spid=277379951,business administration; business management; business plan,business administration business management business plan,3,5,search,2026-05-27T08:42:55Z,2026-05-27T08:43:35Z,business planning phuong phap lap ke hoach kinh doanh chi tiet va hieu qua business administration business management business plan,0.0,business planning phuong phap lap ke hoach kinh doanh chi tiet va hieu qua,195000,10000
209349641,8107529163072,Kiểm Chứng Ý Tưởng Kinh Doanh - Testing Business Ideas - Bản Quyền,kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-ban-quyen-p209349641.html?spid=270484722,239000,1,0.0,0,https://tiki.vn/kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-ban-quyen-p209349641.html?spid=270484722,business administration; business model,business administration business model,2,20,search,2026-05-27T08:42:55Z,2026-05-27T08:43:27Z,kiem chung y tuong kinh doanh testing business ideas ban quyen business administration business model,0.6931,kiem chung y tuong kinh doanh testing business ideas ban quyen,299000,60000
214101415,1063624509899,Tạo Lập Mô Hình Kinh Doanh - Business Model Generation - AL,tao-lap-mo-hinh-kinh-doanh-business-model-generation-al-p214101415.html?spid=260816849,239000,1,0.0,0,https://tiki.vn/tao-lap-mo-hinh-kinh-doanh-business-model-generation-al-p214101415.html?spid=260816849,business administration; business strategy; business model,business administration business strategy business model,3,20,search,2026-05-27T08:42:55Z,2026-05-27T08:43:25Z,tao lap mo hinh kinh doanh business model generation al business administration business strategy business model,0.6931,tao lap mo hinh kinh doanh business model generation al,299000,60000
248985962,5749414734504,How Business Works - Hiểu Hết Về Kinh Doanh,how-business-works-hieu-het-ve-kinh-doanh-p248985962.html?spid=278109776,361000,,0.0,0,https://tiki.vn/how-business-works-hieu-het-ve-kinh-doanh-p248985962.html?spid=278109776,business administration; business management; business model,business administration business management business model,3,5,search,2026-05-27T08:42:55Z,2026-05-27T08:43:27Z,how business works hieu het ve kinh doanh business administration business management business model,0.0,how business works hieu het ve kinh doanh,380000,19000
242653546,3683759592532,How Business Works - Hiểu Hết Về Kinh Doanh,how-business-works-hieu-het-ve-kinh-doanh-p242653546.html?spid=278109588,361000,,0.0,0,https://tiki.vn/how-business-works-hieu-het-ve-kinh-doanh-p242653546.html?spid=278109588,business administration; business management; business model,business administration business management business model,3,5,search,2026-05-27T08:42:55Z,2026-05-27T08:43:27Z,how business works hieu het ve kinh doanh business administration business management business model,0.0,how business works hieu het ve kinh doanh,380000,19000
273838887,4517911922020,[ThangLong Bookstore]Tạo lập mô hình kinh doanh: Business model generation,thanglong-bookstore-tao-lap-mo-hinh-kinh-doanh-business-model-generation-p273838887.html?spid=273838888,299000,,0.0,0,https://tiki.vn/thanglong-bookstore-tao-lap-mo-hinh-kinh-doanh-business-model-generation-p273838887.html?spid=273838888,business administration; business management; business strategy; business model; business plan,business administration business management business strategy business model business plan,5,0,search,2026-05-27T08:42:55Z,2026-05-27T08:43:37Z,thanglong bookstore tao lap mo hinh kinh doanh business model generation business administration business management business strategy business model business plan,0.0,thanglong bookstore tao lap mo hinh kinh doanh business model generation,299000,0
274143095,3026149651522,Strategic Analytics: The Insights You Need From Harvard Business Review,strategic-analytics-the-insights-you-need-from-harvard-business-review-p274143095.html?spid=274143096,439000,,0.0,0,https://tiki.vn/strategic-analytics-the-insights-you-need-from-harvard-business-review-p274143095.html?spid=274143096,business administration; business management; business strategy; data analytics,business administration business management business strategy data analytics,4,0,search,2026-05-27T08:42:55Z,2026-05-27T08:55:19Z,strategic analytics the insights you need from harvard business review business administration business management business strategy data analytics,0.0,strategic analytics the insights you need from harvard business review,439000,0
276625117,8010861108751,Business Essentials Careers Starter Pack,business-essentials-careers-starter-pack-p276625117.html?spid=276625118,698000,,0.0,0,https://tiki.vn/business-essentials-careers-starter-pack-p276625117.html?spid=276625118,business administration,business administration,1,0,search,2026-05-27T08:42:55Z,2026-05-27T08:42:55Z,business essentials careers starter pack business administration,0.0,business essentials careers starter pack,698000,0
91985932,4664115093533,- Kiểm Chứng Ý Tưởng Kinh Doanh - Testing Business Ideas,sach-kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p91985932.html?spid=270484761,239000,1,5.0,1,https://tiki.vn/sach-kiem-chung-y-tuong-kinh-doanh-testing-business-ideas-p91985932.html?spid=270484761,business administration; business management; business model; business plan,business administration business management business model business plan,4,20,search,2026-05-27T08:42:55Z,2026-05-27T08:43:37Z,kiem chung y tuong kinh doanh testing business ideas business administration business management business model business plan,6.7329,kiem chung y tuong kinh doanh testing business ideas,299000,60000
